Issue Key,Title,Link,Labels,Project ID,Project Key,Project Name,Status,Resolution,GitHub Project Link
HDDS-8464,Intermittent failure in teardown in TestObjectStoreWithFSO,https://issues.apache.org/jira/browse/HDDS-8464,,12321922,HDDS,Apache Ozone,Resolved,Duplicate,https://github.com/apache/apache ozone
HDDS-8458,Intermittent timeout in TestBlockDeletion#testBlockDeletion,https://issues.apache.org/jira/browse/HDDS-8458,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
HDDS-8353,Intermittent failure in TestBlockDeletion#testContainerStatisticsAfterDelete,https://issues.apache.org/jira/browse/HDDS-8353,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
HDDS-8355,Intermittent failure in TestOMRatisSnapshots#testInstallSnapshot,https://issues.apache.org/jira/browse/HDDS-8355,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
HDDS-8379,Intermittent failure in TestOmSnapshot#testListDeleteKey,https://issues.apache.org/jira/browse/HDDS-8379,,12321922,HDDS,Apache Ozone,Resolved,Duplicate,https://github.com/apache/apache ozone
RATIS-1791,Intermittent failure in ServerRestartTests#testRestartFollower,https://issues.apache.org/jira/browse/RATIS-1791,,12320820,RATIS,Ratis,Resolved,Fixed,https://github.com/apache/ratis
HDDS-7940,Intermittent failure in testFileDelete (O3FS),https://issues.apache.org/jira/browse/HDDS-7940,,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
HDDS-7939,Intermittent failure in testFileDelete (OFS),https://issues.apache.org/jira/browse/HDDS-7939,,12321922,HDDS,Apache Ozone,Resolved,Cannot Reproduce,https://github.com/apache/apache ozone
GEODE-5663,Flaky: LoginHandlerInterceptorJUnitTest.testHandlerInterceptorThreadSafety intermittent failures,https://issues.apache.org/jira/browse/GEODE-5663,"flaky, swat",12318420,GEODE,Geode,Resolved,Duplicate,https://github.com/apache/geode
GEODE-5655,Flaky: org.apache.geode.session.tests.Jetty9Test.containersShouldShareDataRemovals fails intermittently,https://issues.apache.org/jira/browse/GEODE-5655,"Flaky, swat",12318420,GEODE,Geode,Resolved,Duplicate,https://github.com/apache/geode
GEODE-5275,ShorteningExpirationTimeRegressionTest customEntryTimeToLiveCanBeShortened fails intermittently,https://issues.apache.org/jira/browse/GEODE-5275,,12318420,GEODE,Geode,Resolved,Duplicate,https://github.com/apache/geode
GEODE-5056,ParallelGatewaySenderOperationsDUnitTest.testParallelPropagationSenderStartAfterStop_Scenario2 intermittently fail ,https://issues.apache.org/jira/browse/GEODE-5056,pull-request-available,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
IMPALA-6972,Dataload is intermittently failing on 2.x,https://issues.apache.org/jira/browse/IMPALA-6972,,12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
ARROW-2509,[CI] Intermittent npm failures,https://issues.apache.org/jira/browse/ARROW-2509,"ci-failure, pull-request-available",12319525,ARROW,Apache Arrow,Resolved,Fixed,https://github.com/apache/apache arrow
GEODE-5094,ProxyJUnitTest fails intermittently in testExpiration,https://issues.apache.org/jira/browse/GEODE-5094,"flaky, pull-request-available, swat",12318420,GEODE,Geode,Resolved,Fixed,https://github.com/apache/geode
KAFKA-6765,Intermittent test failure in CustomQuotaCallbackTest,https://issues.apache.org/jira/browse/KAFKA-6765,,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
GEODE-4803,CI: ConcurrentDeployDUnitTest fails intermittently,https://issues.apache.org/jira/browse/GEODE-4803,"ci, pull-request-available, swat",12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
GEODE-4852,ClientHealthStatsDUnitTest.testClientHealthStats_DurableClient fails intermittently,https://issues.apache.org/jira/browse/GEODE-4852,"CI, swat",12318420,GEODE,Geode,Resolved,Duplicate,https://github.com/apache/geode
GEODE-4890,intermittent failure of ClientDataAuthorizationUsingLegacySecurityWithFailoverDUnitTest dataWriterCanStillOnlyWriteAfterFailover,https://issues.apache.org/jira/browse/GEODE-4890,"ci, pull-request-available",12318420,GEODE,Geode,Resolved,Cannot Reproduce,https://github.com/apache/geode
NIFI-8672,Intermittent Test Failures in TestListenSyslog,https://issues.apache.org/jira/browse/NIFI-8672,,12316020,NIFI,Apache NiFi,Resolved,Fixed,https://github.com/apache/apache nifi
RATIS-1383,TestNettyDataStreamStarTopologyWithGrpcCluster and TestNettyDataStreamChainTopologyWithGrpcCluster fail intermittently,https://issues.apache.org/jira/browse/RATIS-1383,,12320820,RATIS,Ratis,Open,,https://github.com/apache/ratis
HDDS-4436,TestReplicationManager#testUnderReplicatedQuasiClosedContainerWithUnhealthyReplica fails intermittently ,https://issues.apache.org/jira/browse/HDDS-4436,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
TINKERPOP-2553,Intermittently failing Kerberos tests,https://issues.apache.org/jira/browse/TINKERPOP-2553,,12316520,TINKERPOP,TinkerPop,Closed,Duplicate,https://github.com/apache/tinkerpop
HIVE-25122,Intermittent test failures in org.apache.hadoop.hive.cli.TestBeeLineDriver,https://issues.apache.org/jira/browse/HIVE-25122,,12310843,HIVE,Hive,Open,,https://github.com/apache/hive
KARAF-7156,Intermittent failures to launch Karaf,https://issues.apache.org/jira/browse/KARAF-7156,,12311140,KARAF,Karaf,Resolved,Cannot Reproduce,https://github.com/apache/karaf
YARN-9541,TestCombinedSystemMetricsPublisher and TestSystemMetricsPublisherForV2 fail intermittent,https://issues.apache.org/jira/browse/YARN-9541,,12313722,YARN,Hadoop YARN,Open,,https://github.com/apache/hadoop yarn
HADOOP-16303,TestDiskCheckerWithDiskIo testcases fails intermittent,https://issues.apache.org/jira/browse/HADOOP-16303,,12310240,HADOOP,Hadoop Common,Open,,https://github.com/apache/hadoop common
GEODE-5637,Flaky: SingleHopClientExecutorWithLoggingIntegrationTest fails intermittently,https://issues.apache.org/jira/browse/GEODE-5637,"flaky, pull-request-available, swat",12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
HBASE-20907,Fix Intermittent failure on TestProcedurePriority,https://issues.apache.org/jira/browse/HBASE-20907,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
CALCITE-2423,Intermittent failure of CassandraAdapterIT#testMaterializedView,https://issues.apache.org/jira/browse/CALCITE-2423,,12315524,CALCITE,Calcite,Open,,https://github.com/apache/calcite
GEODE-5451,SUPERFLAKY: LocatorConnectionDUnitTest.testInvalidOperationReturnsFailure fails intermittently,https://issues.apache.org/jira/browse/GEODE-5451,"pull-request-available, swat",12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
HDDS-185,TestCloseContainerByPipeline#testCloseContainerViaRatis fail intermittently,https://issues.apache.org/jira/browse/HDDS-185,,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
HDFS-14021,TestReconstructStripedBlocksWithRackAwareness#testReconstructForNotEnoughRacks fails intermittently,https://issues.apache.org/jira/browse/HDFS-14021,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
TEZ-3956,testTaskSchedulerPreemption test fails intermittently,https://issues.apache.org/jira/browse/TEZ-3956,,12314426,TEZ,Apache Tez,Open,,https://github.com/apache/apache tez
GEODE-5325,SUPERFLAKY: PersistentPartitionedRegionDistributedTest.recoversFromCloseDuringRegionOperation fails intermittently,https://issues.apache.org/jira/browse/GEODE-5325,"CI, Flaky, pull-request-available, swat",12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
SHIRO-648,SecurityUtils.getSubject() throws org.apache.geode.security.AuthenticationFailedException intermittently,https://issues.apache.org/jira/browse/SHIRO-648,,12310950,SHIRO,Shiro,Open,,https://github.com/apache/shiro
HDFS-15326,TestDataNodeErasureCodingMetrics::testFullBlock fails intermittently,https://issues.apache.org/jira/browse/HDFS-15326,,12310942,HDFS,Hadoop HDFS,Open,,https://github.com/apache/hadoop hdfs
GEODE-8060,GemFireCacheImplCloseTest.close_blocksUntilFirstCallToCloseCompletes fails intermittently,https://issues.apache.org/jira/browse/GEODE-8060,GeodeOperationAPI,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
HDDS-3549,TestKeyInputStream#testSeek fails intermittently,https://issues.apache.org/jira/browse/HDDS-3549,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
HDFS-15308,TestReconstructStripedFile#testNNSendsErasureCodingTasks fails intermittently,https://issues.apache.org/jira/browse/HDFS-15308,flaky-test,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
HDDS-4110,Intermittent failure in TestEndpoints#testGetDatanodes,https://issues.apache.org/jira/browse/HDDS-4110,,12321922,HDDS,Apache Ozone,Resolved,Duplicate,https://github.com/apache/apache ozone
HDDS-3373,Intermittent failure in TestDnRatisLogParser and TestOMRatisLogParser,https://issues.apache.org/jira/browse/HDDS-3373,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
YARN-2218,TestSubmitApplicationWithRMHA fails intermittently in trunk,https://issues.apache.org/jira/browse/YARN-2218,,12313722,YARN,Hadoop YARN,Resolved,Cannot Reproduce,https://github.com/apache/hadoop yarn
HDFS-6417,TestTransferFsImage#testClientSideException fails intermittently,https://issues.apache.org/jira/browse/HDFS-6417,flaky-test,12310942,HDFS,Hadoop HDFS,Open,,https://github.com/apache/hadoop hdfs
YARN-2783,TestApplicationClientProtocolOnHA fails on trunk intermittently,https://issues.apache.org/jira/browse/YARN-2783,,12313722,YARN,Hadoop YARN,Resolved,Duplicate,https://github.com/apache/hadoop yarn
SLIDER-632,intermittent assertion failure of TestHeartbeatMonitor.testRegularHeartbeat,https://issues.apache.org/jira/browse/SLIDER-632,,12315422,SLIDER,Slider,Resolved,Cannot Reproduce,https://github.com/apache/slider
SLIDER-649,TestStandaloneAMRestart fails intermittently on windows,https://issues.apache.org/jira/browse/SLIDER-649,,12315422,SLIDER,Slider,Resolved,Fixed,https://github.com/apache/slider
HDFS-5912,TestDistributedFileSystem#testGetFileBlockStorageLocationsBatching fails intermittently,https://issues.apache.org/jira/browse/HDFS-5912,flaky-test,12310942,HDFS,Hadoop HDFS,Resolved,Cannot Reproduce,https://github.com/apache/hadoop hdfs
HDFS-6126,TestnameNodeMetrics#testCorruptBlock fails intermittently,https://issues.apache.org/jira/browse/HDFS-6126,,12310942,HDFS,Hadoop HDFS,Open,,https://github.com/apache/hadoop hdfs
SM-2867,Intermittent test failures in ActivitiExamplesTest,https://issues.apache.org/jira/browse/SM-2867,,12311206,SM,ServiceMix,Closed,Fixed,https://github.com/apache/servicemix
WHIMSY-42,Intermittent failure on the main agenda,https://issues.apache.org/jira/browse/WHIMSY-42,,12318723,WHIMSY,Whimsy,Resolved,Fixed,https://github.com/apache/whimsy
ACCUMULO-1740,intermittent integration test failure,https://issues.apache.org/jira/browse/ACCUMULO-1740,,12312121,ACCUMULO,Accumulo,Resolved,Fixed,https://github.com/apache/accumulo
HIVE-6908,TestThriftBinaryCLIService.testExecuteStatementAsync has intermittent failures,https://issues.apache.org/jira/browse/HIVE-6908,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
TEZ-584,Intermittent test issue with TestGroupedSplits,https://issues.apache.org/jira/browse/TEZ-584,,12314426,TEZ,Apache Tez,Closed,Fixed,https://github.com/apache/apache tez
HBASE-9812,Intermittent TestSplitLogManager#testMultipleResubmits failure,https://issues.apache.org/jira/browse/HBASE-9812,,12310753,HBASE,HBase,Closed,Cannot Reproduce,https://github.com/apache/hbase
CB-5236,Intermittent NullReferenceException on download on WP8,https://issues.apache.org/jira/browse/CB-5236,wp8,12312420,CB,Apache Cordova,Closed,Won't Fix,https://github.com/apache/apache cordova
HBASE-10405,Intermittent TestDistributedLogSplitting#testLogReplayForDisablingTable failure,https://issues.apache.org/jira/browse/HBASE-10405,,12310753,HBASE,HBase,Closed,Cannot Reproduce,https://github.com/apache/hbase
HBASE-10404,Intermittent TestDistributedLogSplitting#testLogReplayForDisablingTable failure,https://issues.apache.org/jira/browse/HBASE-10404,,12310753,HBASE,HBase,Closed,Invalid,https://github.com/apache/hbase
HDFS-6543,TestWebHDFS#testLargeFile fails intermittently ,https://issues.apache.org/jira/browse/HDFS-6543,,12310942,HDFS,Hadoop HDFS,Open,,https://github.com/apache/hadoop hdfs
HIVE-7161,TestMetastoreVersion fails intermittently on trunk,https://issues.apache.org/jira/browse/HIVE-7161,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HDFS-6533,TestBPOfferService#testBasicFunctionalitytest fails intermittently,https://issues.apache.org/jira/browse/HDFS-6533,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
TEZ-1635,Dag gets stuck intermittently,https://issues.apache.org/jira/browse/TEZ-1635,,12314426,TEZ,Apache Tez,Resolved,Invalid,https://github.com/apache/apache tez
MAPREDUCE-6098,org.apache.hadoop.mapreduce.lib.input.TestMRCJCFileInputFormat intermittently failed in trunk,https://issues.apache.org/jira/browse/MAPREDUCE-6098,,12310941,MAPREDUCE,Hadoop Map/Reduce,Resolved,Duplicate,https://github.com/apache/hadoop map/reduce
HDFS-9766,TestDataNodeMetrics#testDataNodeTimeSpend fails intermittently,https://issues.apache.org/jira/browse/HDFS-9766,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
HDFS-9765,TestBlockScanner#testVolumeIteratorWithCaching fails intermittently,https://issues.apache.org/jira/browse/HDFS-9765,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
HDFS-9767,TestFileAppend#testMultipleAppends fails intermittently,https://issues.apache.org/jira/browse/HDFS-9767,,12310942,HDFS,Hadoop HDFS,Open,,https://github.com/apache/hadoop hdfs
HDFS-9691,TestBlockManagerSafeMode#testCheckSafeMode fails intermittently,https://issues.apache.org/jira/browse/HDFS-9691,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
HDFS-9716,o.a.h.hdfs.TestRecoverStripedFile fails intermittently in trunk,https://issues.apache.org/jira/browse/HDFS-9716,test,12310942,HDFS,Hadoop HDFS,Resolved,Cannot Reproduce,https://github.com/apache/hadoop hdfs
LENS-956,Seeing intermittent failure TestRemoteHiveDriver.testMultiThreadClient,https://issues.apache.org/jira/browse/LENS-956,,12315923,LENS,Apache Lens (Retired),Open,,https://github.com/apache/apache lens (retired)
LENS-955,Seeing intermittent failure TestQueryEndEmailNotifier.testLaunchFailure,https://issues.apache.org/jira/browse/LENS-955,,12315923,LENS,Apache Lens (Retired),Closed,Fixed,https://github.com/apache/apache lens (retired)
YARN-4633,TestRMRestart.testRMRestartAfterPreemption fails intermittently in trunk ,https://issues.apache.org/jira/browse/YARN-4633,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
MRM-444,intermittent test failures on proxy,https://issues.apache.org/jira/browse/MRM-444,,12316920,MRM,Archiva,Closed,Fixed,https://github.com/apache/archiva
YARN-2304,Test*WebServices* fails intermittently,https://issues.apache.org/jira/browse/YARN-2304,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
REEF-89,Intermittent Jenkins failure with SIGSEGV,https://issues.apache.org/jira/browse/REEF-89,,12315820,REEF,REEF (Retired),Closed,Won't Fix,https://github.com/apache/reef (retired)
HBASE-8887,TestAdmin#testForceSplitMultiFamily fails intermittently,https://issues.apache.org/jira/browse/HBASE-8887,,12310753,HBASE,HBase,Closed,Duplicate,https://github.com/apache/hbase
HDFS-7524,TestRetryCacheWithHA#testUpdatePipeline fails intermittently,https://issues.apache.org/jira/browse/HDFS-7524,flaky-test,12310942,HDFS,Hadoop HDFS,Patch Available,,https://github.com/apache/hadoop hdfs
YARN-2991,TestRMRestart.testDecomissionedNMsMetricsOnRMRestart intermittently fails on trunk,https://issues.apache.org/jira/browse/YARN-2991,,12313722,YARN,Hadoop YARN,Closed,Fixed,https://github.com/apache/hadoop yarn
LENS-160,Intermittent test failure in TestEventService,https://issues.apache.org/jira/browse/LENS-160,,12315923,LENS,Apache Lens (Retired),Closed,Cannot Reproduce,https://github.com/apache/apache lens (retired)
HDFS-4899,TestQuorumJournalManager.testNewerVersionOfSegmentWins intermittently fails with BindException.,https://issues.apache.org/jira/browse/HDFS-4899,,12310942,HDFS,Hadoop HDFS,Open,,https://github.com/apache/hadoop hdfs
HDFS-4925,TestQuorumJournalManager.testPurgeLogs intermittently Fails assertNoThreadsMatching,https://issues.apache.org/jira/browse/HDFS-4925,,12310942,HDFS,Hadoop HDFS,Resolved,Duplicate,https://github.com/apache/hadoop hdfs
ACCUMULO-2961,ReplicationIT#singleTableWithSingleTarget is failing intermittently,https://issues.apache.org/jira/browse/ACCUMULO-2961,,12312121,ACCUMULO,Accumulo,Resolved,Fixed,https://github.com/apache/accumulo
